cluster_name,entry_id,language,filename,prompt_version,run_number,is_base,cpu_usage,ram_usage,execution_time_ms,test_passed,output_file
meetup,c_meetup_Exercism (ThomasZumsteg),c,meetup.c,v1,5,False,,,,,meetup_results_v1_5.json
meetup,c_meetup_Exercism (vlzware),c,meetup.c,v1,5,False,,,,,meetup_results_v1_5.json
meetup,c_meetup_Exercism (vlzware),c,meetup.c,v1,5,False,,,,,meetup_results_v1_5.json
clock,c_clock_Exercism (ThomasZumsteg),c,clock.c,v3,1,False,,,,,clock_results_v3_1.json
clock,c_clock_Exercism (ThomasZumsteg),c,clock.c,v3,1,False,,,,,clock_results_v3_1.json
clock,c_clock_Exercism (ThomasZumsteg),c,clock.c,v3,1,False,,,,,clock_results_v3_1.json
clock,c_clock_Exercism (vlzware),c,clock.c,v3,1,False,,,,,clock_results_v3_1.json
clock,c_clock_Exercism (vlzware),c,clock.c,v3,1,False,,,,,clock_results_v3_1.json
clock,c_clock_Exercism (vlzware),c,clock.c,v3,1,False,,,,,clock_results_v3_1.json
clock,cpp_clock_Exercism (cmccandless),cpp,clock.cpp,v3,1,False,,,,,clock_results_v3_1.json
clock,cpp_clock_Exercism (cmccandless),cpp,clock.cpp,v3,1,False,,,,,clock_results_v3_1.json
clock,cpp_clock_Exercism (cmccandless),cpp,clock.cpp,v3,1,False,,,,,clock_results_v3_1.json
clock,cpp_clock_Exercism (MaxyMoos),cpp,clock.cpp,v3,1,False,,,,,clock_results_v3_1.json
clock,cpp_clock_Exercism (MaxyMoos),cpp,clock.cpp,v3,1,False,,,,,clock_results_v3_1.json
clock,cpp_clock_Exercism (MaxyMoos),cpp,clock.cpp,v3,1,False,,,,,clock_results_v3_1.json
clock,cpp_clock_Exercism (thefullarcticfox),cpp,clock.cpp,v3,1,False,,,,,clock_results_v3_1.json
clock,cpp_clock_Exercism (thefullarcticfox),cpp,clock.cpp,v3,1,False,,,,,clock_results_v3_1.json
clock,cpp_clock_Exercism (thefullarcticfox),cpp,clock.cpp,v3,1,False,,,,,clock_results_v3_1.json
grade_school,c_grade_school_Exercism (m3g4d1v3r),c,grade_school.c,v4,1.backup,False,,,,,grade_school_results_v4_1.backup_20251018_191034.json
grade_school,cpp_grade_school_Exercism (johnngugi),cpp,grade_school.cpp,v4,1.backup,False,,,,,grade_school_results_v4_1.backup_20251018_191034.json
grade_school,cpp_grade_school_Exercism (blogscot),cpp,grade_school.cpp,v4,1.backup,False,,,,,grade_school_results_v4_1.backup_20251018_191034.json
grade_school,cpp_grade_school_Exercism (thefullarcticfox),cpp,grade_school.cpp,v4,1.backup,False,,,,,grade_school_results_v4_1.backup_20251018_191034.json
resistor_color_duo,c_resistor_color_duo_Exercism (m3g4d1v3r),c,resistor_color_duo.c,v2,3.backup,False,,,,,resistor_color_duo_results_v2_3.backup_20251019_055701.json
resistor_color_duo,c_resistor_color_duo_Exercism (leleah),c,resistor_color_duo.c,v2,3.backup,False,,,,,resistor_color_duo_results_v2_3.backup_20251019_055701.json
all_your_base,c_all_your_base_Exercism (ThomasZumsteg),c,all_your_base.c,v4,4,False,,,,,all_your_base_results_v4_4.json
all_your_base,c_all_your_base_Exercism (ThomasZumsteg),c,all_your_base.c,v4,4,False,,,,,all_your_base_results_v4_4.json
all_your_base,c_all_your_base_Exercism (ThomasZumsteg),c,all_your_base.c,v4,4,False,,,,,all_your_base_results_v4_4.json
all_your_base,cpp_all_your_base_Exercism (thefullarcticfox),cpp,all_your_base.cpp,v4,4,False,,,,,all_your_base_results_v4_4.json
all_your_base,cpp_all_your_base_Exercism (thefullarcticfox),cpp,all_your_base.cpp,v4,4,False,,,,,all_your_base_results_v4_4.json
all_your_base,cpp_all_your_base_Exercism (thefullarcticfox),cpp,all_your_base.cpp,v4,4,False,,,,,all_your_base_results_v4_4.json
pascals_triangle,c_pascals_triangle_Exercism (HeitorMP),c,pascals_triangle.c,v2,3.backup,False,,,,,pascals_triangle_results_v2_3.backup_20251019_023208.json
pascals_triangle,c_pascals_triangle_Exercism (m3g4d1v3r),c,pascals_triangle.c,v2,3.backup,False,,,,,pascals_triangle_results_v2_3.backup_20251019_023208.json
pascals_triangle,c_pascals_triangle_Exercism (vlzware),c,pascals_triangle.c,v2,3.backup,False,,,,,pascals_triangle_results_v2_3.backup_20251019_023208.json
pascals_triangle,cpp_pascals_triangle_Exercism (thefullarcticfox),cpp,pascals_triangle.cpp,v2,3.backup,False,,,,,pascals_triangle_results_v2_3.backup_20251019_023208.json
largest_series_product,c_largest_series_product_Exercism (ThomasZumsteg),c,largest_series_product.c,v4,5,False,,,,,largest_series_product_results_v4_5.json
largest_series_product,c_largest_series_product_Exercism (vlzware),c,largest_series_product.c,v4,5,False,,,,,largest_series_product_results_v4_5.json
linked_list,c_linked_list_Exercism (ThomasZumsteg),c,linked_list.c,v2,1.backup,False,,,,,linked_list_results_v2_1.backup_20251018_224031.json
linked_list,c_linked_list_Exercism (m3g4d1v3r),c,linked_list.c,v2,1.backup,False,,,,,linked_list_results_v2_1.backup_20251018_224031.json
allergies,c_allergies_Exercism (ThomasZumsteg),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (ThomasZumsteg),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (ThomasZumsteg),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (chriswilding),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (chriswilding),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (chriswilding),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (m3g4d1v3r),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (m3g4d1v3r),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (m3g4d1v3r),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (vlzware),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (vlzware),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,c_allergies_Exercism (vlzware),c,allergies.c,v4,1,False,,,,,allergies_results_v4_1.json
allergies,cpp_allergies_Exercism (johnngugi),cpp,allergies.cpp,v4,1,False,,,,,allergies_results_v4_1.json
allergies,cpp_allergies_Exercism (johnngugi),cpp,allergies.cpp,v4,1,False,,,,,allergies_results_v4_1.json
allergies,cpp_allergies_Exercism (thefullarcticfox),cpp,allergies.cpp,v4,1,False,,,,,allergies_results_v4_1.json
allergies,cpp_allergies_Exercism (johnngugi),cpp,allergies.cpp,v4,1,False,,,,,allergies_results_v4_1.json
allergies,cpp_allergies_Exercism (thefullarcticfox),cpp,allergies.cpp,v4,1,False,,,,,allergies_results_v4_1.json
allergies,cpp_allergies_Exercism (thefullarcticfox),cpp,allergies.cpp,v4,1,False,,,,,allergies_results_v4_1.json
binary_search,c_binary_search_Exercism (HeitorMP),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (HeitorMP),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (HeitorMP),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (ThomasZumsteg),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (ThomasZumsteg),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (attilahorvath),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (ThomasZumsteg),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (attilahorvath),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (vlzware),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (attilahorvath),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (vlzware),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,c_binary_search_Exercism (vlzware),c,binary_search.c,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,cpp_binary_search_Exercism (thefullarcticfox),cpp,binary_search.cpp,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,cpp_binary_search_Exercism (thefullarcticfox),cpp,binary_search.cpp,v3,1,False,,,,,binary_search_results_v3_1.json
binary_search,cpp_binary_search_Exercism (thefullarcticfox),cpp,binary_search.cpp,v3,1,False,,,,,binary_search_results_v3_1.json
circular_buffer,c_circular_buffer_Exercism (m3g4d1v3r),c,circular_buffer.c,v4,2,False,,,,,circular_buffer_results_v4_2.json
circular_buffer,c_circular_buffer_Exercism (m3g4d1v3r),c,circular_buffer.c,v4,2,False,,,,,circular_buffer_results_v4_2.json
circular_buffer,c_circular_buffer_Exercism (m3g4d1v3r),c,circular_buffer.c,v4,2,False,,,,,circular_buffer_results_v4_2.json
circular_buffer,cpp_circular_buffer_Exercism (thefullarcticfox),cpp,circular_buffer.cpp,v4,2,False,,,,,circular_buffer_results_v4_2.json
circular_buffer,cpp_circular_buffer_Exercism (thefullarcticfox),cpp,circular_buffer.cpp,v4,2,False,,,,,circular_buffer_results_v4_2.json
circular_buffer,cpp_circular_buffer_Exercism (thefullarcticfox),cpp,circular_buffer.cpp,v4,2,False,,,,,circular_buffer_results_v4_2.json
etl,c_etl_Exercism (ThomasZumsteg),c,etl.c,base,3,True,,,,,etl_results_3.json
etl,c_etl_Exercism (m3g4d1v3r),c,etl.c,base,3,True,,,,,etl_results_3.json
etl,cpp_etl_Exercism (johnngugi),cpp,etl.cpp,base,3,True,33.0,4096,0.0,True,etl_results_3.json
etl,cpp_etl_Exercism (cmccandless),cpp,etl.cpp,base,3,True,16.0,4096,0.0,True,etl_results_3.json
etl,cpp_etl_Exercism (thefullarcticfox),cpp,etl.cpp,base,3,True,100.0,4096,0.0,True,etl_results_3.json
bob,c_bob_Exercism (ThomasZumsteg),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (ThomasZumsteg),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (ThomasZumsteg),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (m3g4d1v3r),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (m3g4d1v3r),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (attilahorvath),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (m3g4d1v3r),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (attilahorvath),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (attilahorvath),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (vlzware),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (vlzware),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,c_bob_Exercism (vlzware),c,bob.c,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (johnngugi),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (johnngugi),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (johnngugi),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (ThomasZumsteg),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (cmccandless),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (ThomasZumsteg),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (cmccandless),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (ThomasZumsteg),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (cmccandless),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (thefullarcticfox),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (thefullarcticfox),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
bob,cpp_bob_Exercism (thefullarcticfox),cpp,bob.cpp,v3,1,False,,,,,bob_results_v3_1.json
resistor_color,c_resistor_color_Exercism (HeitorMP),c,resistor_color.c,v2,5,False,,,,,resistor_color_results_v2_5.json
resistor_color,c_resistor_color_Exercism (paddydoyle),c,resistor_color.c,v2,5,False,,,,,resistor_color_results_v2_5.json
resistor_color,c_resistor_color_Exercism (m3g4d1v3r),c,resistor_color.c,v2,5,False,,,,,resistor_color_results_v2_5.json
resistor_color,c_resistor_color_Exercism (leleah),c,resistor_color.c,v2,5,False,,,,,resistor_color_results_v2_5.json
robot_name,cpp_robot_name_Exercism (johnngugi),cpp,robot_name.cpp,base,2,True,50.0,4480,0.0,True,robot_name_results_2.json
robot_name,cpp_robot_name_Exercism (thefullarcticfox),cpp,robot_name.cpp,base,2,True,75.0,4224,0.0,True,robot_name_results_2.json
sum_of_multiples,c_sum_of_multiples_Exercism (HeitorMP),c,sum_of_multiples.c,v4,3,False,,,,,sum_of_multiples_results_v4_3.json
sum_of_multiples,c_sum_of_multiples_Exercism (vlzware),c,sum_of_multiples.c,v4,3,False,,,,,sum_of_multiples_results_v4_3.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (johnngugi),cpp,sum_of_multiples.cpp,v4,3,False,,,,,sum_of_multiples_results_v4_3.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (cmccandless),cpp,sum_of_multiples.cpp,v4,3,False,,,,,sum_of_multiples_results_v4_3.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (MaxyMoos),cpp,sum_of_multiples.cpp,v4,3,False,,,,,sum_of_multiples_results_v4_3.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (thefullarcticfox),cpp,sum_of_multiples.cpp,v4,3,False,,,,,sum_of_multiples_results_v4_3.json
grade_school,cpp_grade_school_Exercism (johnngugi),cpp,grade_school.cpp,base,2,True,9.0,3840,0.0,True,grade_school_results_2.json
grade_school,cpp_grade_school_Exercism (blogscot),cpp,grade_school.cpp,base,2,True,20.0,4096,0.0,True,grade_school_results_2.json
grade_school,cpp_grade_school_Exercism (thefullarcticfox),cpp,grade_school.cpp,base,2,True,12.0,4352,0.0,True,grade_school_results_2.json
grade_school,c_grade_school_Exercism (m3g4d1v3r),c,grade_school.c,base,2,True,2.0,3456,40.0,False,grade_school_results_2.json
anagram,c_anagram_Exercism (ThomasZumsteg),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (ThomasZumsteg),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (ThomasZumsteg),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (m3g4d1v3r),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (m3g4d1v3r),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (attilahorvath),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (m3g4d1v3r),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (attilahorvath),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (attilahorvath),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (vlzware),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (vlzware),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,c_anagram_Exercism (vlzware),c,anagram.c,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (cmccandless),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (johnngugi),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (johnngugi),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (johnngugi),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (cmccandless),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (MaxyMoos),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (MaxyMoos),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (cmccandless),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (MaxyMoos),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (thefullarcticfox),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (thefullarcticfox),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
anagram,cpp_anagram_Exercism (thefullarcticfox),cpp,anagram.cpp,v4,4,False,,,,,anagram_results_v4_4.json
binary_search,cpp_binary_search_Exercism (thefullarcticfox),cpp,binary_search.cpp,base,2,True,23,10368,7.591446,False,binary_search_results_2.json
prime_factors,c_prime_factors_Exercism (ThomasZumsteg),c,prime_factors.c,v4,2,False,,,,,prime_factors_results_v4_2.json
prime_factors,c_prime_factors_Exercism (chriswilding),c,prime_factors.c,v4,2,False,,,,,prime_factors_results_v4_2.json
prime_factors,c_prime_factors_Exercism (m3g4d1v3r),c,prime_factors.c,v4,2,False,,,,,prime_factors_results_v4_2.json
prime_factors,cpp_prime_factors_Exercism (johnngugi),cpp,prime_factors.cpp,v4,2,False,,,,,prime_factors_results_v4_2.json
prime_factors,cpp_prime_factors_Exercism (cmccandless),cpp,prime_factors.cpp,v4,2,False,,,,,prime_factors_results_v4_2.json
prime_factors,cpp_prime_factors_Exercism (blogscot),cpp,prime_factors.cpp,v4,2,False,,,,,prime_factors_results_v4_2.json
prime_factors,cpp_prime_factors_Exercism (MaxyMoos),cpp,prime_factors.cpp,v4,2,False,,,,,prime_factors_results_v4_2.json
prime_factors,cpp_prime_factors_Exercism (thefullarcticfox),cpp,prime_factors.cpp,v4,2,False,,,,,prime_factors_results_v4_2.json
secret_handshake,c_secret_handshake_Exercism (m3g4d1v3r),c,secret_handshake.c,v2,3.backup,False,,,,,secret_handshake_results_v2_3.backup_20251019_095927.json
secret_handshake,cpp_secret_handshake_Exercism (thefullarcticfox),cpp,secret_handshake.cpp,v2,3.backup,False,,,,,secret_handshake_results_v2_3.backup_20251019_095927.json
phone_number,c_phone_number_Exercism (HeitorMP),c,phone_number.c,v1,1,False,,,,,phone_number_results_v1_1.json
phone_number,c_phone_number_Exercism (ThomasZumsteg),c,phone_number.c,v1,1,False,,,,,phone_number_results_v1_1.json
phone_number,c_phone_number_Exercism (m3g4d1v3r),c,phone_number.c,v1,1,False,,,,,phone_number_results_v1_1.json
phone_number,c_phone_number_Exercism (attilahorvath),c,phone_number.c,v1,1,False,,,,,phone_number_results_v1_1.json
phone_number,c_phone_number_Exercism (vlzware),c,phone_number.c,v1,1,False,,,,,phone_number_results_v1_1.json
phone_number,cpp_phone_number_Exercism (johnngugi),cpp,phone_number.cpp,v1,1,False,,,,,phone_number_results_v1_1.json
phone_number,cpp_phone_number_Exercism (cmccandless),cpp,phone_number.cpp,v1,1,False,,,,,phone_number_results_v1_1.json
phone_number,cpp_phone_number_Exercism (thefullarcticfox),cpp,phone_number.cpp,v1,1,False,,,,,phone_number_results_v1_1.json
difference_of_squares,c_difference_of_squares_Exercism (HeitorMP),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (HeitorMP),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (ThomasZumsteg),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (HeitorMP),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (ThomasZumsteg),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (ThomasZumsteg),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (chriswilding),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (chriswilding),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (chriswilding),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (vlzware),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (vlzware),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,c_difference_of_squares_Exercism (vlzware),c,difference_of_squares.c,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,cpp_difference_of_squares_Exercism (johnngugi),cpp,difference_of_squares.cpp,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,cpp_difference_of_squares_Exercism (johnngugi),cpp,difference_of_squares.cpp,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,cpp_difference_of_squares_Exercism (johnngugi),cpp,difference_of_squares.cpp,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,cpp_difference_of_squares_Exercism (MaxyMoos),cpp,difference_of_squares.cpp,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,cpp_difference_of_squares_Exercism (MaxyMoos),cpp,difference_of_squares.cpp,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,cpp_difference_of_squares_Exercism (MaxyMoos),cpp,difference_of_squares.cpp,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,cpp_difference_of_squares_Exercism (thefullarcticfox),cpp,difference_of_squares.cpp,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,cpp_difference_of_squares_Exercism (thefullarcticfox),cpp,difference_of_squares.cpp,v2,3,False,,,,,difference_of_squares_results_v2_3.json
difference_of_squares,cpp_difference_of_squares_Exercism (thefullarcticfox),cpp,difference_of_squares.cpp,v2,3,False,,,,,difference_of_squares_results_v2_3.json
raindrops,c_raindrops_Exercism (HeitorMP),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (ThomasZumsteg),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (HeitorMP),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (HeitorMP),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (ThomasZumsteg),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (ThomasZumsteg),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (chriswilding),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (chriswilding),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (m3g4d1v3r),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (chriswilding),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (m3g4d1v3r),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (m3g4d1v3r),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (leleah),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (leleah),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (leleah),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (attilahorvath),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (attilahorvath),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (vlzware),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (attilahorvath),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (vlzware),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,c_raindrops_Exercism (vlzware),c,raindrops.c,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,cpp_raindrops_Exercism (johnngugi),cpp,raindrops.cpp,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,cpp_raindrops_Exercism (johnngugi),cpp,raindrops.cpp,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,cpp_raindrops_Exercism (johnngugi),cpp,raindrops.cpp,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,cpp_raindrops_Exercism (cmccandless),cpp,raindrops.cpp,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,cpp_raindrops_Exercism (cmccandless),cpp,raindrops.cpp,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,cpp_raindrops_Exercism (cmccandless),cpp,raindrops.cpp,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,cpp_raindrops_Exercism (MaxyMoos),cpp,raindrops.cpp,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,cpp_raindrops_Exercism (MaxyMoos),cpp,raindrops.cpp,v1,1,False,,,,,raindrops_results_v1_1.json
raindrops,cpp_raindrops_Exercism (MaxyMoos),cpp,raindrops.cpp,v1,1,False,,,,,raindrops_results_v1_1.json
roman_numerals,c_roman_numerals_Exercism (ThomasZumsteg),c,roman_numerals.c,v2,2,False,,,,,roman_numerals_results_v2_2.json
roman_numerals,c_roman_numerals_Exercism (chriswilding),c,roman_numerals.c,v2,2,False,,,,,roman_numerals_results_v2_2.json
roman_numerals,c_roman_numerals_Exercism (m3g4d1v3r),c,roman_numerals.c,v2,2,False,,,,,roman_numerals_results_v2_2.json
roman_numerals,c_roman_numerals_Exercism (vlzware),c,roman_numerals.c,v2,2,False,,,,,roman_numerals_results_v2_2.json
roman_numerals,cpp_roman_numerals_Exercism (johnngugi),cpp,roman_numerals.cpp,v2,2,False,,,,,roman_numerals_results_v2_2.json
roman_numerals,cpp_roman_numerals_Exercism (cmccandless),cpp,roman_numerals.cpp,v2,2,False,,,,,roman_numerals_results_v2_2.json
