entry_id,cluster_name,language,filename,root_cause,severity,should_remove,execution_time_ms,cpu_usage,ram_usage,error_message,code_file_path,test_file_path,log_path
cpp_prime_factors_Exercism (johnngugi),prime_factors,cpp,,metrics_collection_failure,medium,NO,,5.0,4096.0,,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_cpp_persistent_cpp_prime_factors_Exercism (johnngugi)_1759311612.log
cpp_prime_factors_Exercism (blogscot),prime_factors,cpp,,metrics_collection_failure,medium,NO,,3.0,4096.0,,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_cpp_persistent_cpp_prime_factors_Exercism (blogscot)_1759311654.log
cpp_prime_factors_Exercism (MaxyMoos),prime_factors,cpp,,metrics_collection_failure,medium,NO,,2.0,4096.0,,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_cpp_persistent_cpp_prime_factors_Exercism (MaxyMoos)_1759311655.log
cpp_prime_factors_Exercism (thefullarcticfox),prime_factors,cpp,,metrics_collection_failure,medium,NO,,12.0,3968.0,,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_cpp_persistent_cpp_prime_factors_Exercism (thefullarcticfox)_1759311712.log
cpp_prime_factors_Exercism (johnngugi),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,100.0,4096.0,,,,
cpp_prime_factors_Exercism (blogscot),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,20.0,4096.0,,,,
cpp_prime_factors_Exercism (MaxyMoos),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,22.0,4096.0,,,,
cpp_prime_factors_Exercism (thefullarcticfox),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,11.0,3968.0,,,,
c_prime_factors_Exercism (chriswilding),prime_factors,c,prime_factors.c,docker_error,high,NO,,22.0,3328.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_prime_factors_Exercism (chriswilding)_1759827320.log
cpp_prime_factors_Exercism (johnngugi),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,14.0,4096.0,,,,
cpp_prime_factors_Exercism (blogscot),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,33.0,4096.0,,,,
cpp_prime_factors_Exercism (MaxyMoos),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,33.0,4096.0,,,,
cpp_prime_factors_Exercism (thefullarcticfox),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,25.0,3968.0,,,,
cpp_prime_factors_Exercism (johnngugi),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,50.0,4096.0,,,,
cpp_prime_factors_Exercism (blogscot),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,16.0,4096.0,,,,
cpp_prime_factors_Exercism (MaxyMoos),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,22.0,4096.0,,,,
cpp_prime_factors_Exercism (thefullarcticfox),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,100.0,4096.0,,,,
c_prime_factors_Exercism (m3g4d1v3r),prime_factors,c,prime_factors.c,docker_error,high,NO,,20.0,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_prime_factors_Exercism (m3g4d1v3r)_1759827468.log
c_prime_factors_Exercism (ThomasZumsteg),prime_factors,c,prime_factors.c,docker_error,high,NO,,33.0,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_prime_factors_Exercism (ThomasZumsteg)_1759827468.log
cpp_prime_factors_Exercism (johnngugi),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,high,NO,,,4096.0,,,,
cpp_prime_factors_Exercism (blogscot),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,25.0,4096.0,,,,
cpp_prime_factors_Exercism (MaxyMoos),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,22.0,4096.0,,,,
cpp_prime_factors_Exercism (thefullarcticfox),prime_factors,cpp,prime_factors.cpp,metrics_collection_failure,medium,NO,,100.0,4096.0,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,protein_translation,typescript,protein-translation.ts,unknown,critical,NO,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),protein_translation,c,protein_translation.c,unknown,critical,NO,,,,,,,
cpp_protein_translation_Exercism (thefullarcticfox),protein_translation,cpp,protein_translation.cpp,metrics_collection_failure,medium,NO,,20.0,3968.0,,,,
go_protein_translation_Exercism (go_drapala),protein_translation,go,protein_translation.go,metrics_collection_failure,medium,NO,,19.0,8704.0,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,protein_translation,typescript,protein-translation.ts,unknown,critical,NO,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),protein_translation,c,protein_translation.c,unknown,critical,NO,,,,,,,
cpp_protein_translation_Exercism (thefullarcticfox),protein_translation,cpp,protein_translation.cpp,metrics_collection_failure,medium,NO,,50.0,4096.0,,,,
go_protein_translation_Exercism (go_drapala),protein_translation,go,protein_translation.go,metrics_collection_failure,medium,NO,,25.0,8960.0,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,protein_translation,typescript,protein-translation.ts,unknown,critical,NO,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),protein_translation,c,protein_translation.c,unknown,critical,NO,,,,,,,
cpp_protein_translation_Exercism (thefullarcticfox),protein_translation,cpp,protein_translation.cpp,metrics_collection_failure,high,NO,,,3840.0,,,,
go_protein_translation_Exercism (go_drapala),protein_translation,go,protein_translation.go,metrics_collection_failure,medium,NO,,26.0,8960.0,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,protein_translation,typescript,protein-translation.ts,unknown,critical,NO,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),protein_translation,c,protein_translation.c,unknown,critical,NO,,,,,,,
cpp_protein_translation_Exercism (thefullarcticfox),protein_translation,cpp,protein_translation.cpp,metrics_collection_failure,high,NO,,,3968.0,,,,
go_protein_translation_Exercism (go_drapala),protein_translation,go,protein_translation.go,metrics_collection_failure,medium,NO,,22.0,8832.0,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,protein_translation,typescript,protein-translation.ts,unknown,critical,NO,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),protein_translation,c,protein_translation.c,unknown,critical,NO,,,,,,,
cpp_protein_translation_Exercism (thefullarcticfox),protein_translation,cpp,protein_translation.cpp,metrics_collection_failure,high,NO,,,3840.0,,,,
go_protein_translation_Exercism (go_drapala),protein_translation,go,protein_translation.go,metrics_collection_failure,medium,NO,,25.0,8576.0,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,protein_translation,typescript,protein-translation.ts,metrics_collection_failure,critical,NO,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),protein_translation,c,protein_translation.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,protein_translation,typescript,protein-translation.ts,metrics_collection_failure,critical,NO,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),protein_translation,c,protein_translation.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,protein_translation,typescript,protein-translation.ts,metrics_collection_failure,critical,NO,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),protein_translation,c,protein_translation.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,protein_translation,typescript,protein-translation.ts,metrics_collection_failure,critical,NO,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),protein_translation,c,protein_translation.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,protein_translation,typescript,protein-translation.ts,metrics_collection_failure,critical,NO,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),protein_translation,c,protein_translation.c,metrics_collection_failure,critical,NO,,,,,,,
cpp_queen_attack_Exercism (johnngugi),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,high,NO,,,4224.0,,,,
cpp_queen_attack_Exercism (cmccandless),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,10.0,4224.0,,,,
cpp_queen_attack_Exercism (blogscot),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,50.0,4224.0,,,,
cpp_queen_attack_Exercism (thefullarcticfox),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,high,NO,,,4224.0,,,,
c_queen_attack_Exercism (HeitorMP),queen_attack,c,queen_attack.c,docker_error,high,NO,,,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_queen_attack_Exercism (HeitorMP)_1759828238.log
c_queen_attack_Exercism (leleah),queen_attack,c,queen_attack.c,docker_error,high,NO,,33.0,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_queen_attack_Exercism (leleah)_1759828238.log
c_queen_attack_Exercism (chriswilding),queen_attack,c,queen_attack.c,docker_error,high,NO,,,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_queen_attack_Exercism (chriswilding)_1759828239.log
c_queen_attack_Exercism (vlzware),queen_attack,c,queen_attack.c,docker_error,high,NO,,100.0,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_queen_attack_Exercism (vlzware)_1759828239.log
cpp_queen_attack_Exercism (johnngugi),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,16.0,4224.0,,,,
cpp_queen_attack_Exercism (cmccandless),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,100.0,4224.0,,,,
cpp_queen_attack_Exercism (blogscot),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,20.0,4224.0,,,,
cpp_queen_attack_Exercism (thefullarcticfox),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,high,NO,,,4224.0,,,,
c_queen_attack_Exercism (ThomasZumsteg),queen_attack,c,queen_attack.c,docker_error,high,NO,10.0,,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_queen_attack_Exercism (ThomasZumsteg)_1759828295.log
cpp_queen_attack_Exercism (johnngugi),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,20.0,4224.0,,,,
cpp_queen_attack_Exercism (cmccandless),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,high,NO,,,4224.0,,,,
cpp_queen_attack_Exercism (blogscot),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,high,NO,,,4224.0,,,,
cpp_queen_attack_Exercism (thefullarcticfox),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,50.0,4224.0,,,,
c_queen_attack_Exercism (m3g4d1v3r),queen_attack,c,queen_attack.c,docker_error,high,NO,40.0,,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_queen_attack_Exercism (m3g4d1v3r)_1759828342.log
cpp_queen_attack_Exercism (johnngugi),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,50.0,4224.0,,,,
cpp_queen_attack_Exercism (cmccandless),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,33.0,4224.0,,,,
cpp_queen_attack_Exercism (blogscot),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,25.0,4224.0,,,,
cpp_queen_attack_Exercism (thefullarcticfox),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,11.0,4224.0,,,,
c_queen_attack_Exercism (HeitorMP),queen_attack,c,queen_attack.c,docker_error,high,NO,100.0,,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_queen_attack_Exercism (HeitorMP)_1759828415.log
cpp_queen_attack_Exercism (johnngugi),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,14.0,4224.0,,,,
cpp_queen_attack_Exercism (cmccandless),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,50.0,4224.0,,,,
cpp_queen_attack_Exercism (blogscot),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,40.0,4224.0,,,,
cpp_queen_attack_Exercism (thefullarcticfox),queen_attack,cpp,queen_attack.cpp,metrics_collection_failure,medium,NO,,50.0,4224.0,,,,
c_queen_attack_Exercism (chriswilding),queen_attack,c,queen_attack.c,docker_error,high,NO,,14.0,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_queen_attack_Exercism (chriswilding)_1759828475.log
typescript_react_Exercism-typescript-FilipeCerejo_FilipeCerejo,react,typescript,react.ts,unknown,critical,NO,,,,,,,
c_react_Exercism (ThomasZumsteg),react,c,react.c,unknown,critical,NO,,,,,,,
c_react_Exercism (vlzware),react,c,react.c,unknown,critical,NO,,,,,,,
typescript_react_Exercism-typescript-FilipeCerejo_FilipeCerejo,react,typescript,react.ts,unknown,critical,NO,,,,,,,
c_react_Exercism (ThomasZumsteg),react,c,react.c,unknown,critical,NO,,,,,,,
c_react_Exercism (vlzware),react,c,react.c,unknown,critical,NO,,,,,,,
typescript_react_Exercism-typescript-FilipeCerejo_FilipeCerejo,react,typescript,react.ts,unknown,critical,NO,,,,,,,
c_react_Exercism (ThomasZumsteg),react,c,react.c,unknown,critical,NO,,,,,,,
c_react_Exercism (vlzware),react,c,react.c,unknown,critical,NO,,,,,,,
typescript_react_Exercism-typescript-FilipeCerejo_FilipeCerejo,react,typescript,react.ts,unknown,critical,NO,,,,,,,
c_react_Exercism (ThomasZumsteg),react,c,react.c,unknown,critical,NO,,,,,,,
c_react_Exercism (vlzware),react,c,react.c,unknown,critical,NO,,,,,,,
typescript_react_Exercism-typescript-FilipeCerejo_FilipeCerejo,react,typescript,react.ts,unknown,critical,NO,,,,,,,
c_react_Exercism (ThomasZumsteg),react,c,react.c,unknown,critical,NO,,,,,,,
c_react_Exercism (vlzware),react,c,react.c,unknown,critical,NO,,,,,,,
typescript_react_Exercism-typescript-FilipeCerejo_FilipeCerejo,react,typescript,react.ts,metrics_collection_failure,critical,NO,,,,,,,
c_react_Exercism (ThomasZumsteg),react,c,react.c,metrics_collection_failure,critical,NO,,,,,,,
c_react_Exercism (vlzware),react,c,react.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_react_Exercism-typescript-FilipeCerejo_FilipeCerejo,react,typescript,react.ts,metrics_collection_failure,critical,NO,,,,,,,
c_react_Exercism (ThomasZumsteg),react,c,react.c,metrics_collection_failure,critical,NO,,,,,,,
c_react_Exercism (vlzware),react,c,react.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_react_Exercism-typescript-FilipeCerejo_FilipeCerejo,react,typescript,react.ts,metrics_collection_failure,critical,NO,,,,,,,
c_react_Exercism (ThomasZumsteg),react,c,react.c,metrics_collection_failure,critical,NO,,,,,,,
c_react_Exercism (vlzware),react,c,react.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_react_Exercism-typescript-FilipeCerejo_FilipeCerejo,react,typescript,react.ts,metrics_collection_failure,critical,NO,,,,,,,
c_react_Exercism (ThomasZumsteg),react,c,react.c,metrics_collection_failure,critical,NO,,,,,,,
c_react_Exercism (vlzware),react,c,react.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_react_Exercism-typescript-FilipeCerejo_FilipeCerejo,react,typescript,react.ts,metrics_collection_failure,critical,NO,,,,,,,
c_react_Exercism (ThomasZumsteg),react,c,react.c,metrics_collection_failure,critical,NO,,,,,,,
c_react_Exercism (vlzware),react,c,react.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (HeitorMP),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (paddydoyle),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (m3g4d1v3r),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (leleah),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (HeitorMP),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (paddydoyle),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (m3g4d1v3r),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (leleah),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (HeitorMP),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (paddydoyle),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (m3g4d1v3r),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (leleah),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (HeitorMP),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (paddydoyle),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (m3g4d1v3r),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (leleah),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color,typescript,resistor-color.ts,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (HeitorMP),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (paddydoyle),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (m3g4d1v3r),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
c_resistor_color_Exercism (leleah),resistor_color,c,resistor_color.c,unknown,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (HeitorMP),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (paddydoyle),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (m3g4d1v3r),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (leleah),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (HeitorMP),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (paddydoyle),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (m3g4d1v3r),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (leleah),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (HeitorMP),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (paddydoyle),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (m3g4d1v3r),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (leleah),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (HeitorMP),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (paddydoyle),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (m3g4d1v3r),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (leleah),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color,typescript,resistor-color.ts,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (HeitorMP),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (paddydoyle),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (m3g4d1v3r),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
c_resistor_color_Exercism (leleah),resistor_color,c,resistor_color.c,metrics_collection_failure,critical,NO,,,,,,,
typescript_resistor-color-duo_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color_duo,typescript,resistor-color-duo.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color-duo_Exercism-typescript-alemarr_alemarr,resistor_color_duo,typescript,resistor-color-duo.ts,unknown,critical,NO,,,,,,,
c_resistor_color_duo_Exercism (m3g4d1v3r),resistor_color_duo,c,resistor_color_duo.c,unknown,critical,NO,,,,,,,
c_resistor_color_duo_Exercism (leleah),resistor_color_duo,c,resistor_color_duo.c,unknown,critical,NO,,,,,,,
typescript_resistor-color-duo_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color_duo,typescript,resistor-color-duo.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color-duo_Exercism-typescript-alemarr_alemarr,resistor_color_duo,typescript,resistor-color-duo.ts,unknown,critical,NO,,,,,,,
c_resistor_color_duo_Exercism (m3g4d1v3r),resistor_color_duo,c,resistor_color_duo.c,unknown,critical,NO,,,,,,,
c_resistor_color_duo_Exercism (leleah),resistor_color_duo,c,resistor_color_duo.c,unknown,critical,NO,,,,,,,
typescript_resistor-color-duo_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color_duo,typescript,resistor-color-duo.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color-duo_Exercism-typescript-alemarr_alemarr,resistor_color_duo,typescript,resistor-color-duo.ts,unknown,critical,NO,,,,,,,
c_resistor_color_duo_Exercism (m3g4d1v3r),resistor_color_duo,c,resistor_color_duo.c,unknown,critical,NO,,,,,,,
c_resistor_color_duo_Exercism (leleah),resistor_color_duo,c,resistor_color_duo.c,unknown,critical,NO,,,,,,,
typescript_resistor-color-duo_Exercism-typescript-FilipeCerejo_FilipeCerejo,resistor_color_duo,typescript,resistor-color-duo.ts,unknown,critical,NO,,,,,,,
typescript_resistor-color-duo_Exercism-typescript-alemarr_alemarr,resistor_color_duo,typescript,resistor-color-duo.ts,unknown,critical,NO,,,,,,,
c_resistor_color_duo_Exercism (m3g4d1v3r),resistor_color_duo,c,resistor_color_duo.c,unknown,critical,NO,,,,,,,
c_resistor_color_duo_Exercism (leleah),resistor_color_duo,c,resistor_color_duo.c,unknown,critical,NO,,,,,,,
