entry_id,language,cluster,llm_pair,llm1,llm2,fuzzy_ratio,fuzzy_partial,fuzzy_token_sort,cosine_similarity,average_similarity,has_baseline,openAI_success_rate,openAI_exec_time,openAI_cpu,openAI_ram,claude_success_rate,claude_exec_time,claude_cpu,claude_ram,delta_success_rate_model1,delta_exec_time_model1,delta_cpu_model1,delta_ram_model1,delta_success_rate_model2,delta_exec_time_model2,delta_cpu_model2,delta_ram_model2,success_rate_delta_diff,exec_time_delta_diff,cpu_delta_diff,ram_delta_diff,gemini_success_rate,gemini_exec_time,gemini_cpu,gemini_ram
a0098validatebinarysearchtree_68,python,cluster_a0098validatebinarysearchtree.json,openAI_vs_gemini,openAI,gemini,50.825082508250816,90.1639344262295,51.35467980295567,62.88716362340605,63.807715090210515,True,100.0,1000.0,50.0,80000.0,,,,,0.0,980.0,-38.2,65971.2,0.0,980.0,-38.2,65971.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0098validatebinarysearchtree_68,python,cluster_a0098validatebinarysearchtree.json,claude_vs_gemini,claude,gemini,92.4739482825164,93.73531714956931,90.92422980849292,95.14983193953884,93.07083179502938,True,,,,,100.0,1000.0,50.0,80000.0,0.0,980.0,-38.2,65971.2,0.0,980.0,-38.2,65971.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_forth_Exercism (go_ThomasZumsteg),go,cluster_forth.json,openAI_vs_claude,openAI,claude,70.3056768558952,67.84599375650365,74.1184936435596,90.2880890356289,75.63956332289683,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4811.6,-39.2,-139961.6,0.0,-4811.6,-39.2,-139961.6,0.0,0.0,0.0,0.0,,,,
go_forth_Exercism (go_ThomasZumsteg),go,cluster_forth.json,openAI_vs_gemini,openAI,gemini,83.6272040302267,82.14960842560086,83.41279799247177,90.7100945617487,84.974926252512,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4811.6,-39.2,-139961.6,0.0,-4811.6,-39.2,-139961.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_forth_Exercism (go_ThomasZumsteg),go,cluster_forth.json,claude_vs_gemini,claude,gemini,70.19400352733686,72.12844792095513,75.64322469982847,78.1533849264385,74.02976526863974,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4811.6,-39.2,-139961.6,0.0,-4811.6,-39.2,-139961.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_forth_Exercism (go_drapala),go,cluster_forth.json,openAI_vs_claude,openAI,claude,46.57534246575342,64.98316498316498,52.436323366555925,79.97817583886494,60.993251663584815,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4791.8,-39.0,-133279.2,0.0,-4791.8,-39.0,-133279.2,0.0,0.0,0.0,0.0,,,,
go_forth_Exercism (go_drapala),go,cluster_forth.json,openAI_vs_gemini,openAI,gemini,43.5260391782131,55.52896122546673,46.103001927843565,64.9366842862345,52.52367165443947,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4791.8,-39.0,-133279.2,0.0,-4791.8,-39.0,-133279.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_forth_Exercism (go_drapala),go,cluster_forth.json,claude_vs_gemini,claude,gemini,51.60515021459228,53.7050623624358,66.06476938174681,74.1606985554243,61.38392012854979,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4791.8,-39.0,-133279.2,0.0,-4791.8,-39.0,-133279.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_gotta_snatch_em_all_Exercism (java_rabestro),java,cluster_gotta_snatch_em_all.json,openAI_vs_claude,openAI,claude,64.19981498612395,64.84429065743944,64.9733458764503,90.39103242531338,71.10212098633177,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,448.0,-12.799999999999997,-640.0,0.0,448.0,-12.799999999999997,-640.0,0.0,0.0,0.0,0.0,,,,
Java_gotta_snatch_em_all_Exercism (java_rabestro),java,cluster_gotta_snatch_em_all.json,openAI_vs_gemini,openAI,gemini,94.01709401709401,93.52170916609235,87.86231884057972,90.9782709215699,91.594848236334,True,100.0,1000.0,50.0,80000.0,,,,,0.0,448.0,-12.799999999999997,-640.0,0.0,448.0,-12.799999999999997,-640.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_gotta_snatch_em_all_Exercism (java_rabestro),java,cluster_gotta_snatch_em_all.json,claude_vs_gemini,claude,gemini,63.008602650546386,67.18266253869969,62.90171606864274,86.37503691791034,69.86700454394979,True,,,,,100.0,1000.0,50.0,80000.0,0.0,448.0,-12.799999999999997,-640.0,0.0,448.0,-12.799999999999997,-640.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_gotta_snatch_em_all_Exercism (java_ValMati),java,cluster_gotta_snatch_em_all.json,openAI_vs_claude,openAI,claude,68.0039460703716,73.20644216691069,70.59800664451828,89.21053822465682,75.25473327661435,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,452.0,-19.599999999999994,-672.8000000000029,0.0,452.0,-19.599999999999994,-672.8000000000029,0.0,0.0,0.0,0.0,,,,
Java_gotta_snatch_em_all_Exercism (java_ValMati),java,cluster_gotta_snatch_em_all.json,openAI_vs_gemini,openAI,gemini,79.15247824441923,74.79376718606783,79.16279069767442,93.50937322545565,81.65460233840429,True,100.0,1000.0,50.0,80000.0,,,,,0.0,452.0,-19.599999999999994,-672.8000000000029,0.0,452.0,-19.599999999999994,-672.8000000000029,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_gotta_snatch_em_all_Exercism (java_ValMati),java,cluster_gotta_snatch_em_all.json,claude_vs_gemini,claude,gemini,82.52427184466019,78.1198278715657,83.6749633967789,95.48545914670501,84.95113056492745,True,,,,,100.0,1000.0,50.0,80000.0,0.0,452.0,-19.599999999999994,-672.8000000000029,0.0,452.0,-19.599999999999994,-672.8000000000029,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_gotta_snatch_em_all_Exercism (java_tusktenon),java,cluster_gotta_snatch_em_all.json,openAI_vs_claude,openAI,claude,71.69811320754718,74.66349960411718,79.26447574334898,84.3501137954889,77.49405058762557,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,436.0,-22.200000000000003,-771.1999999999971,0.0,436.0,-22.200000000000003,-771.1999999999971,0.0,0.0,0.0,0.0,,,,
Java_gotta_snatch_em_all_Exercism (java_tusktenon),java,cluster_gotta_snatch_em_all.json,openAI_vs_gemini,openAI,gemini,78.08320950965825,79.53913388955105,80.59332509270705,84.99416187697967,80.802457592224,True,100.0,1000.0,50.0,80000.0,,,,,0.0,436.0,-22.200000000000003,-771.1999999999971,0.0,436.0,-22.200000000000003,-771.1999999999971,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_gotta_snatch_em_all_Exercism (java_tusktenon),java,cluster_gotta_snatch_em_all.json,claude_vs_gemini,claude,gemini,79.81779957953749,82.0215410107705,80.62575210589651,90.21304707046646,83.16953494166773,True,,,,,100.0,1000.0,50.0,80000.0,0.0,436.0,-22.200000000000003,-771.1999999999971,0.0,436.0,-22.200000000000003,-771.1999999999971,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0095uniquebinarysearchtreesii_66,python,cluster_a0095uniquebinarysearchtreesii.json,openAI_vs_claude,openAI,claude,41.8446301454658,69.29347826086956,43.4640522875817,61.38554092706939,53.996925405246614,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,980.0,-33.400000000000006,65561.6,0.0,980.0,-33.400000000000006,65561.6,0.0,0.0,0.0,0.0,,,,
a0095uniquebinarysearchtreesii_66,python,cluster_a0095uniquebinarysearchtreesii.json,openAI_vs_gemini,openAI,gemini,52.113330236878774,75.2840909090909,57.577530719719135,53.88375840720707,59.71467756822397,True,100.0,1000.0,50.0,80000.0,,,,,0.0,980.0,-33.400000000000006,65561.6,0.0,980.0,-33.400000000000006,65561.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0095uniquebinarysearchtreesii_66,python,cluster_a0095uniquebinarysearchtreesii.json,claude_vs_gemini,claude,gemini,71.93251533742331,82.80974232262619,74.4645799011532,79.04432238932633,77.06278998763226,True,,,,,100.0,1000.0,50.0,80000.0,0.0,980.0,-33.400000000000006,65561.6,0.0,980.0,-33.400000000000006,65561.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0162findpeakelement_95,python,cluster_a0162findpeakelement.json,openAI_vs_claude,openAI,claude,34.282858570714644,80.80000000000001,33.233711894799754,52.3214854221264,50.1595139719102,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,980.0,-38.400000000000006,65817.6,0.0,980.0,-38.400000000000006,65817.6,0.0,0.0,0.0,0.0,,,,
a0162findpeakelement_95,python,cluster_a0162findpeakelement.json,openAI_vs_gemini,openAI,gemini,34.739454094292796,76.90014903129658,33.9544513457557,25.292389058022103,42.7216108823418,True,100.0,1000.0,50.0,80000.0,,,,,0.0,980.0,-38.400000000000006,65817.6,0.0,980.0,-38.400000000000006,65817.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0162findpeakelement_95,python,cluster_a0162findpeakelement.json,claude_vs_gemini,claude,gemini,86.20328326929794,96.68552950687146,91.27045985970382,91.74029363590918,91.4748915679456,True,,,,,100.0,1000.0,50.0,80000.0,0.0,980.0,-38.400000000000006,65817.6,0.0,980.0,-38.400000000000006,65817.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
evaluate_reverse_polish_notation_135,python,cluster_evaluate_reverse_polish_notation.json,openAI_vs_claude,openAI,claude,93.93939393939394,92.67399267399267,95.5026455026455,94.59270690341943,94.17718475486288,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,978.0,-40.400000000000006,65843.2,0.0,978.0,-40.400000000000006,65843.2,0.0,0.0,0.0,0.0,,,,
evaluate_reverse_polish_notation_135,python,cluster_evaluate_reverse_polish_notation.json,openAI_vs_gemini,openAI,gemini,72.4109362054681,68.30188679245283,67.41016109045849,65.60987750938989,68.43321539944233,True,100.0,1000.0,50.0,80000.0,,,,,0.0,978.0,-40.400000000000006,65843.2,0.0,978.0,-40.400000000000006,65843.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
evaluate_reverse_polish_notation_135,python,cluster_evaluate_reverse_polish_notation.json,claude_vs_gemini,claude,gemini,73.72675828617623,69.7495183044316,66.50062266500623,65.60987750938989,68.89669419125099,True,,,,,100.0,1000.0,50.0,80000.0,0.0,978.0,-40.400000000000006,65843.2,0.0,978.0,-40.400000000000006,65843.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0146lrucache_88,python,cluster_a0146lrucache.json,openAI_vs_claude,openAI,claude,30.221424296828246,62.5212947189097,28.52011494252874,64.88474078324045,46.53689368537678,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,980.0,-28.0,66150.4,0.0,980.0,-28.0,66150.4,0.0,0.0,0.0,0.0,,,,
a0146lrucache_88,python,cluster_a0146lrucache.json,openAI_vs_gemini,openAI,gemini,33.417561591914094,65.07666098807496,31.035810550635347,65.98526843382587,48.87882539111257,True,100.0,1000.0,50.0,80000.0,,,,,0.0,980.0,-28.0,66150.4,0.0,980.0,-28.0,66150.4,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0146lrucache_88,python,cluster_a0146lrucache.json,claude_vs_gemini,claude,gemini,84.28946381702286,85.42118761096863,88.78399640368622,91.16111924020673,87.41394176797111,True,,,,,100.0,1000.0,50.0,80000.0,0.0,980.0,-28.0,66150.4,0.0,980.0,-28.0,66150.4,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_pig-latin_exercism-javascript-ffflorian_ffflorian,javascript,cluster_pig_latin.json,openAI_vs_claude,openAI,claude,67.60355029585799,64.71183013144591,65.00920810313076,51.78293303720515,62.27688039190995,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,708.0,19.2,-2399.199999999997,0.0,708.0,19.2,-2399.199999999997,0.0,0.0,0.0,0.0,,,,
javascript_pig-latin_exercism-javascript-ffflorian_ffflorian,javascript,cluster_pig_latin.json,openAI_vs_gemini,openAI,gemini,64.68085106382979,65.00994035785288,60.37735849056604,57.65417575990332,61.93058141803801,True,100.0,1000.0,50.0,80000.0,,,,,0.0,708.0,19.2,-2399.199999999997,0.0,708.0,19.2,-2399.199999999997,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_pig-latin_exercism-javascript-ffflorian_ffflorian,javascript,cluster_pig_latin.json,claude_vs_gemini,claude,gemini,63.24786324786324,60.15293118096856,64.3714971977582,55.93367164106057,60.92649081691265,True,,,,,100.0,1000.0,50.0,80000.0,0.0,708.0,19.2,-2399.199999999997,0.0,708.0,19.2,-2399.199999999997,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_pig-latin_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,cluster_pig_latin.json,openAI_vs_claude,openAI,claude,32.15488215488216,48.30339321357285,30.292294065544734,16.411315141653006,31.79047114391319,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,700.0,19.2,-1756.0,0.0,700.0,19.2,-1756.0,0.0,0.0,0.0,0.0,,,,
javascript_pig-latin_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,cluster_pig_latin.json,openAI_vs_gemini,openAI,gemini,46.46983311938383,50.3875968992248,47.90257104194858,30.286031345652365,43.761508101552394,True,100.0,1000.0,50.0,80000.0,,,,,0.0,700.0,19.2,-1756.0,0.0,700.0,19.2,-1756.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_pig-latin_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,cluster_pig_latin.json,claude_vs_gemini,claude,gemini,52.875280059746075,56.40473627556513,52.56410256410257,51.10926253454004,53.23834535848846,True,,,,,100.0,1000.0,50.0,80000.0,0.0,700.0,19.2,-1756.0,0.0,700.0,19.2,-1756.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_pig-latin_Exercism-typescript-shybyte_shybyte,typescript,cluster_pig_latin.json,openAI_vs_claude,openAI,claude,34.03944485025566,44.30051813471503,42.31830726770929,17.489265229613114,34.53688387057328,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-603.0,-22.200000000000003,-144460.0,0.0,-603.0,-22.200000000000003,-144460.0,0.0,0.0,0.0,0.0,,,,
typescript_pig-latin_Exercism-typescript-shybyte_shybyte,typescript,cluster_pig_latin.json,openAI_vs_gemini,openAI,gemini,40.16129032258065,52.418096723868956,43.992248062015506,37.51479184440022,43.521606738216335,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-603.0,-22.200000000000003,-144460.0,0.0,-603.0,-22.200000000000003,-144460.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_pig-latin_Exercism-typescript-shybyte_shybyte,typescript,cluster_pig_latin.json,claude_vs_gemini,claude,gemini,54.87207403375067,58.389674247080514,60.98783106657122,49.18809752832962,55.859419218933006,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-603.0,-22.200000000000003,-144460.0,0.0,-603.0,-22.200000000000003,-144460.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_pig-latin_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_pig_latin.json,openAI_vs_claude,openAI,claude,44.78527607361963,45.82375478927203,36.651583710407245,22.660664492939162,37.48031976655952,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-601.5999999999999,-22.599999999999994,-141816.8,0.0,-601.5999999999999,-22.599999999999994,-141816.8,0.0,0.0,0.0,0.0,,,,
typescript_pig-latin_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_pig_latin.json,openAI_vs_gemini,openAI,gemini,43.95008138903961,55.41125541125541,42.84632853898561,19.114851279829207,40.330629154777455,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-601.5999999999999,-22.599999999999994,-141816.8,0.0,-601.5999999999999,-22.599999999999994,-141816.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_pig-latin_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_pig_latin.json,claude_vs_gemini,claude,gemini,61.297963050686874,63.534675615212535,53.5690897184021,21.10508312878664,49.87670287827204,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-601.5999999999999,-22.599999999999994,-141816.8,0.0,-601.5999999999999,-22.599999999999994,-141816.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_pig-latin_exercism-java-ThomasZumsteg,java,cluster_pig_latin.json,openAI_vs_claude,openAI,claude,70.20872865275143,69.85596707818931,74.43209279845335,78.37143787063387,73.217056600007,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,885.0,1.0,32824.0,0.0,885.0,1.0,32824.0,0.0,0.0,0.0,0.0,,,,
Java_pig-latin_exercism-java-ThomasZumsteg,java,cluster_pig_latin.json,openAI_vs_gemini,openAI,gemini,69.87951807228916,72.53086419753086,70.31419284940412,72.91246681230254,71.40926048288168,True,100.0,1000.0,50.0,80000.0,,,,,0.0,885.0,1.0,32824.0,0.0,885.0,1.0,32824.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_pig-latin_exercism-java-ThomasZumsteg,java,cluster_pig_latin.json,claude_vs_gemini,claude,gemini,68.96316507503411,63.795309168443495,70.56258177060619,71.14550302360556,68.61663975942234,True,,,,,100.0,1000.0,50.0,80000.0,0.0,885.0,1.0,32824.0,0.0,885.0,1.0,32824.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_pig-latin_exercism-java-blogscot_blogscot,java,cluster_pig_latin.json,openAI_vs_claude,openAI,claude,55.40752351097178,55.86642599277978,54.921348314606746,58.49935739022685,56.173663802146294,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,880.0,-9.200000000000003,33102.4,0.0,880.0,-9.200000000000003,33102.4,0.0,0.0,0.0,0.0,,,,
Java_pig-latin_exercism-java-blogscot_blogscot,java,cluster_pig_latin.json,openAI_vs_gemini,openAI,gemini,59.51383067896061,56.574785359240856,60.51899907321594,78.40843798829327,63.75401327492767,True,100.0,1000.0,50.0,80000.0,,,,,0.0,880.0,-9.200000000000003,33102.4,0.0,880.0,-9.200000000000003,33102.4,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_pig-latin_exercism-java-blogscot_blogscot,java,cluster_pig_latin.json,claude_vs_gemini,claude,gemini,67.00955180014695,63.242375601926156,70.91435664046338,64.51585717501122,66.42053530438693,True,,,,,100.0,1000.0,50.0,80000.0,0.0,880.0,-9.200000000000003,33102.4,0.0,880.0,-9.200000000000003,33102.4,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_pig-latin_exercism-java-ThomasZumsteg_ThomasZumsteg,java,cluster_pig_latin.json,openAI_vs_claude,openAI,claude,70.20872865275143,69.85596707818931,74.43209279845335,78.37143787063387,73.217056600007,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,876.0,7.799999999999997,32872.0,0.0,876.0,7.799999999999997,32872.0,0.0,0.0,0.0,0.0,,,,
Java_pig-latin_exercism-java-ThomasZumsteg_ThomasZumsteg,java,cluster_pig_latin.json,openAI_vs_gemini,openAI,gemini,69.87951807228916,72.53086419753086,70.31419284940412,72.91246681230254,71.40926048288168,True,100.0,1000.0,50.0,80000.0,,,,,0.0,876.0,7.799999999999997,32872.0,0.0,876.0,7.799999999999997,32872.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_pig-latin_exercism-java-ThomasZumsteg_ThomasZumsteg,java,cluster_pig_latin.json,claude_vs_gemini,claude,gemini,68.96316507503411,63.795309168443495,70.56258177060619,71.14550302360556,68.61663975942234,True,,,,,100.0,1000.0,50.0,80000.0,0.0,876.0,7.799999999999997,32872.0,0.0,876.0,7.799999999999997,32872.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pig_latin_Exercism (go_rootulp),go,cluster_pig_latin.json,openAI_vs_claude,openAI,claude,78.39195979899498,79.09465020576133,78.4503631961259,88.42465320494664,81.09040660145722,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4805.6,-111.0,-127283.20000000001,0.0,-4805.6,-111.0,-127283.20000000001,0.0,0.0,0.0,0.0,,,,
go_pig_latin_Exercism (go_rootulp),go,cluster_pig_latin.json,openAI_vs_gemini,openAI,gemini,70.09847806624889,76.19526925012582,74.85981308411215,86.06726139725976,76.80520544943666,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4805.6,-111.0,-127283.20000000001,0.0,-4805.6,-111.0,-127283.20000000001,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pig_latin_Exercism (go_rootulp),go,cluster_pig_latin.json,claude_vs_gemini,claude,gemini,60.560434964450025,67.90971540726203,69.52714535901927,82.23315882017555,70.05761363772672,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4805.6,-111.0,-127283.20000000001,0.0,-4805.6,-111.0,-127283.20000000001,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pig_latin_Exercism (go_ThomasZumsteg),go,cluster_pig_latin.json,openAI_vs_claude,openAI,claude,51.54518950437318,59.80819529206626,54.25,49.40318242202654,53.75164180461649,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4951.8,-32.599999999999994,-139452.8,0.0,-4951.8,-32.599999999999994,-139452.8,0.0,0.0,0.0,0.0,,,,
go_pig_latin_Exercism (go_ThomasZumsteg),go,cluster_pig_latin.json,openAI_vs_gemini,openAI,gemini,69.05829596412556,82.94930875576037,69.32972241029113,83.9866769784456,76.33100102715566,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4951.8,-32.599999999999994,-139452.8,0.0,-4951.8,-32.599999999999994,-139452.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pig_latin_Exercism (go_ThomasZumsteg),go,cluster_pig_latin.json,claude_vs_gemini,claude,gemini,56.87382297551788,58.24,60.67985794013191,55.844643980829304,57.909581224119776,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4951.8,-32.599999999999994,-139452.8,0.0,-4951.8,-32.599999999999994,-139452.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pig_latin_Exercism (go_drapala),go,cluster_pig_latin.json,openAI_vs_claude,openAI,claude,66.60335549224439,67.51724137931035,68.08510638297872,78.33168416282876,70.13434685434055,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4876.0,-41.8,-139287.2,0.0,-4876.0,-41.8,-139287.2,0.0,0.0,0.0,0.0,,,,
go_pig_latin_Exercism (go_drapala),go,cluster_pig_latin.json,openAI_vs_gemini,openAI,gemini,80.80059303187547,83.23083230832309,80.99688473520249,86.11269411452267,82.78525104748093,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4876.0,-41.8,-139287.2,0.0,-4876.0,-41.8,-139287.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pig_latin_Exercism (go_drapala),go,cluster_pig_latin.json,claude_vs_gemini,claude,gemini,71.35610415962124,72.20216606498195,69.21688920967159,79.39283560849341,73.04199876069205,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4876.0,-41.8,-139287.2,0.0,-4876.0,-41.8,-139287.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_allergies_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,cluster_allergies.json,openAI_vs_claude,openAI,claude,45.05066250974279,51.95154777927322,54.26356589147288,59.628943531123724,52.723679927903156,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,702.0,10.399999999999999,-1565.6000000000058,0.0,702.0,10.399999999999999,-1565.6000000000058,0.0,0.0,0.0,0.0,,,,
javascript_allergies_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,cluster_allergies.json,openAI_vs_gemini,openAI,gemini,75.2851711026616,69.64064436183395,70.57613168724279,72.55533256335822,72.01431992877414,True,100.0,1000.0,50.0,80000.0,,,,,0.0,702.0,10.399999999999999,-1565.6000000000058,0.0,702.0,10.399999999999999,-1565.6000000000058,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_allergies_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,cluster_allergies.json,claude_vs_gemini,claude,gemini,55.719298245614034,55.44388609715243,63.82330540746381,53.56849543081351,57.138746295260944,True,,,,,100.0,1000.0,50.0,80000.0,0.0,702.0,10.399999999999999,-1565.6000000000058,0.0,702.0,10.399999999999999,-1565.6000000000058,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_allergies_Exercism-typescript-FilipeCerejo,typescript,cluster_allergies.json,openAI_vs_claude,openAI,claude,63.39181286549708,59.52542372881355,66.99029126213591,53.5215197699287,60.857261906593806,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
typescript_allergies_Exercism-typescript-FilipeCerejo,typescript,cluster_allergies.json,openAI_vs_gemini,openAI,gemini,69.61690885072656,74.80482611781405,70.00783085356304,61.76614614663054,69.04892799218354,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
typescript_allergies_Exercism-typescript-FilipeCerejo,typescript,cluster_allergies.json,claude_vs_gemini,claude,gemini,75.57160048134777,68.88260254596888,78.52675469075747,55.721436668481076,69.6755985966388,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
typescript_allergies_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_allergies.json,openAI_vs_claude,openAI,claude,63.39181286549708,59.52542372881355,66.99029126213591,53.5215197699287,60.857261906593806,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
typescript_allergies_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_allergies.json,openAI_vs_gemini,openAI,gemini,69.61690885072656,74.80482611781405,70.00783085356304,61.76614614663054,69.04892799218354,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
typescript_allergies_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_allergies.json,claude_vs_gemini,claude,gemini,75.57160048134777,68.88260254596888,78.52675469075747,55.721436668481076,69.6755985966388,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
Java_allergies_Exercism (java_rabestro),java,cluster_allergies.json,openAI_vs_claude,openAI,claude,96.8280467445743,97.08904109589042,93.83983572895276,95.32601715796567,95.7707351818458,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
Java_allergies_Exercism (java_rabestro),java,cluster_allergies.json,openAI_vs_gemini,openAI,gemini,85.69265707797123,83.22475570032573,84.29752066115702,84.0639466622456,84.3197200254249,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
