entry_id,language,llm_pair,average_similarity,has_baseline,success_rate_delta_diff,exec_time_delta_diff,cpu_delta_diff,ram_delta_diff
typescript_leap_Exercism-typescript-thewanionly_thewanionly,typescript,claude_vs_gemini,97.46192893401016,True,0.0,35.600000000000364,1.8000000000000043,224.79999999998836
typescript_leap_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_claude,69.71771793658512,True,0.0,394.0,3.8000000000000043,1173.6000000000058
typescript_leap_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_gemini,75.16548626376759,True,0.0,54.0,3.200000000000003,916.0
typescript_leap_Exercism-typescript-shybyte_shybyte,typescript,claude_vs_gemini,95.45428151948965,True,0.0,340.0,0.6000000000000014,257.6000000000058
typescript_leap_Exercism-typescript-chriswilding_chriswilding,typescript,openAI_vs_claude,64.95902817865148,True,0.0,126.59999999999991,0.3999999999999986,1173.6000000000058
typescript_leap_Exercism-typescript-chriswilding_chriswilding,typescript,openAI_vs_gemini,62.70547918682891,True,0.0,60.59999999999991,4.0,1021.6000000000058
typescript_leap_Exercism-typescript-chriswilding_chriswilding,typescript,claude_vs_gemini,96.74499035748539,True,0.0,187.19999999999982,4.399999999999999,152.0
typescript_leap_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_claude,70.95953691385903,True,0.0,166.19999999999982,0.6000000000000014,1195.1999999999825
typescript_leap_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_gemini,70.40691240536188,True,0.0,361.4000000000001,6.0,152.0
typescript_leap_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,claude_vs_gemini,99.36217745346869,True,0.0,195.20000000000027,6.600000000000001,1043.1999999999825
typescript_leap_Exercism-typescript-alemarr_alemarr,typescript,openAI_vs_claude,57.53271007432722,True,0.0,32.0,4.399999999999999,12.0
typescript_leap_Exercism-typescript-alemarr_alemarr,typescript,openAI_vs_gemini,55.103758278827435,True,0.0,511.1999999999998,19.200000000000003,496.0
typescript_leap_Exercism-typescript-alemarr_alemarr,typescript,claude_vs_gemini,97.63044351249131,True,0.0,479.1999999999998,14.800000000000004,484.0
typescript_leap_exercism-javascript-samajammin_samajammin,typescript,openAI_vs_claude,74.92678851974308,True,0.0,105.40000000000009,5.0,794.3999999999942
typescript_leap_exercism-javascript-samajammin_samajammin,typescript,openAI_vs_gemini,39.31904567198117,True,0.0,680.5999999999999,29.200000000000003,220.0
typescript_leap_exercism-javascript-samajammin_samajammin,typescript,claude_vs_gemini,49.949294577245794,True,0.0,575.1999999999998,24.200000000000003,574.3999999999942
Java_leap_exercism-java-uzilan_robiworks,java,openAI_vs_claude,97.74436090225564,True,0.0,8.0,12.399999999999999,57.599999999998545
Java_leap_exercism-java-uzilan_robiworks,java,openAI_vs_gemini,97.74436090225564,True,0.0,14.0,15.599999999999994,31.200000000004366
Java_leap_exercism-java-uzilan_robiworks,java,claude_vs_gemini,100.0,True,0.0,6.0,3.1999999999999957,26.39999999999418
Java_leap_Exercism (java_ValMati),java,openAI_vs_claude,75.36780283411602,True,0.0,24.399999999999977,24.000000000000007,604.0
Java_leap_Exercism (java_ValMati),java,openAI_vs_gemini,75.36780283411602,True,0.0,33.60000000000002,29.200000000000003,402.3999999999942
Java_leap_Exercism (java_ValMati),java,claude_vs_gemini,100.0,True,0.0,58.0,5.199999999999996,201.60000000000582
cpp_leap_Exercism (johnngugi),cpp,openAI_vs_claude,100.0,True,0.0,0.0,43.199999999999996,0.0
cpp_leap_Exercism (johnngugi),cpp,openAI_vs_gemini,78.97649857841212,True,0.0,0.0,47.4,0.0
cpp_leap_Exercism (johnngugi),cpp,claude_vs_gemini,78.97649857841212,True,0.0,0.0,4.200000000000003,0.0
cpp_leap_Exercism (MaxyMoos),cpp,openAI_vs_claude,77.47769619861876,True,0.0,0.0,10.599999999999994,0.0
cpp_leap_Exercism (MaxyMoos),cpp,openAI_vs_gemini,88.64863473955779,True,0.0,0.0,1.2000000000000028,0.0
cpp_leap_Exercism (MaxyMoos),cpp,claude_vs_gemini,74.0285149959925,True,0.0,0.0,11.799999999999997,0.0
cpp_leap_Exercism (thefullarcticfox),cpp,openAI_vs_claude,69.38476591319957,True,0.0,0.0,18.4,0.0
cpp_leap_Exercism (thefullarcticfox),cpp,openAI_vs_gemini,76.3223244977941,True,0.0,0.0,13.600000000000001,25.59999999999991
cpp_leap_Exercism (thefullarcticfox),cpp,claude_vs_gemini,87.61436992664116,True,0.0,0.0,4.799999999999997,25.59999999999991
go_leap_Exercism (go_rootulp),go,openAI_vs_claude,94.21191553544494,True,0.0,298.1999999999998,5.600000000000001,3734.399999999994
go_leap_Exercism (go_rootulp),go,openAI_vs_gemini,94.04581245580529,True,0.0,606.0,6.0,208.0
go_leap_Exercism (go_rootulp),go,claude_vs_gemini,89.82445510944794,True,0.0,307.8000000000002,0.3999999999999986,3526.399999999994
go_leap_Exercism (go_ThomasZumsteg),go,openAI_vs_claude,50.33850501666095,True,0.0,104.0,2.0,1715.1999999999825
go_leap_Exercism (go_ThomasZumsteg),go,openAI_vs_gemini,53.54130798887694,True,0.0,378.0,0.4000000000000057,110.39999999999418
go_leap_Exercism (go_ThomasZumsteg),go,claude_vs_gemini,94.51119813992877,True,0.0,274.0,1.5999999999999943,1604.7999999999884
go_leap_Exercism (go_thinkverse),go,openAI_vs_claude,67.34099154458883,True,0.0,304.0,2.799999999999997,522.3999999999942
go_leap_Exercism (go_thinkverse),go,openAI_vs_gemini,68.98177378994546,True,0.0,402.1999999999998,22.0,1420.7999999999884
go_leap_Exercism (go_thinkverse),go,claude_vs_gemini,98.89994487861415,True,0.0,98.19999999999982,19.200000000000003,898.3999999999942
go_leap_Exercism (go_drapala),go,openAI_vs_claude,75.08691529315199,True,0.0,258.0,73.2,5231.200000000012
go_leap_Exercism (go_drapala),go,openAI_vs_gemini,96.37547121163627,True,0.0,371.8000000000002,133.2,7497.600000000006
go_leap_Exercism (go_drapala),go,claude_vs_gemini,72.8115433865446,True,0.0,113.80000000000018,60.0,2266.399999999994
find_element_range_sorted_array_155,python,openAI_vs_claude,68.23189476901186,True,0.0,0.0,0.0,0.0
find_element_range_sorted_array_155,python,openAI_vs_gemini,80.69972301703689,True,0.0,0.0,0.0,0.0
find_element_range_sorted_array_155,python,claude_vs_gemini,69.75356131148835,True,0.0,0.0,0.0,0.0
perfect_rectangle_225,python,openAI_vs_claude,74.04788249719971,True,0.0,0.0,0.0,0.0
perfect_rectangle_225,python,openAI_vs_gemini,47.476680657282074,True,0.0,0.0,0.0,0.0
perfect_rectangle_225,python,claude_vs_gemini,48.32355970129812,True,0.0,0.0,0.0,0.0
javascript_minesweeper_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_claude,69.14247241112507,True,0.0,0.0,0.0,0.0
javascript_minesweeper_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_gemini,60.634510711571096,True,0.0,0.0,0.0,0.0
javascript_minesweeper_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,claude_vs_gemini,68.9457196165251,True,0.0,0.0,0.0,0.0
typescript_minesweeper_exercism-javascript-samajammin,typescript,openAI_vs_claude,58.294968721608505,True,0.0,0.0,0.0,0.0
typescript_minesweeper_exercism-javascript-samajammin,typescript,openAI_vs_gemini,47.141718357316954,True,0.0,0.0,0.0,0.0
typescript_minesweeper_exercism-javascript-samajammin,typescript,claude_vs_gemini,50.87662703630299,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-shybyte,typescript,openAI_vs_claude,61.22985585517677,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-shybyte,typescript,openAI_vs_gemini,66.93134844995987,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-shybyte,typescript,claude_vs_gemini,64.57982700108289,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-FilipeCerejo,typescript,openAI_vs_claude,64.97113801237559,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-FilipeCerejo,typescript,openAI_vs_gemini,72.06582718275249,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-FilipeCerejo,typescript,claude_vs_gemini,64.7122493539155,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_claude,61.22985585517677,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_gemini,66.93134844995987,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-shybyte_shybyte,typescript,claude_vs_gemini,64.57982700108289,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_claude,64.97113801237559,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_gemini,72.06582718275249,True,0.0,0.0,0.0,0.0
typescript_minesweeper_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,claude_vs_gemini,64.7122493539155,True,0.0,0.0,0.0,0.0
typescript_minesweeper_exercism-javascript-samajammin_samajammin,typescript,openAI_vs_claude,58.294968721608505,True,0.0,0.0,0.0,0.0
typescript_minesweeper_exercism-javascript-samajammin_samajammin,typescript,openAI_vs_gemini,47.141718357316954,True,0.0,0.0,0.0,0.0
typescript_minesweeper_exercism-javascript-samajammin_samajammin,typescript,claude_vs_gemini,50.87662703630299,True,0.0,0.0,0.0,0.0
go_minesweeper_Exercism (go_rootulp),go,openAI_vs_claude,58.311193975050465,True,0.0,0.0,0.0,0.0
go_minesweeper_Exercism (go_rootulp),go,openAI_vs_gemini,59.16925468694295,True,0.0,0.0,0.0,0.0
go_minesweeper_Exercism (go_rootulp),go,claude_vs_gemini,68.92601068387202,True,0.0,0.0,0.0,0.0
go_minesweeper_Exercism (go_drapala),go,openAI_vs_claude,92.91056341204629,True,0.0,0.0,0.0,0.0
go_minesweeper_Exercism (go_drapala),go,openAI_vs_gemini,87.27950372450697,True,0.0,0.0,0.0,0.0
go_minesweeper_Exercism (go_drapala),go,claude_vs_gemini,86.57777012673137,True,0.0,0.0,0.0,0.0
a0210coursescheduleii_106,python,openAI_vs_claude,53.93774457818162,True,0.0,0.0,0.0,0.0
a0210coursescheduleii_106,python,openAI_vs_gemini,51.53488207116643,True,0.0,0.0,0.0,0.0
a0210coursescheduleii_106,python,claude_vs_gemini,93.81596151670634,True,0.0,0.0,0.0,0.0
Java_log_levels_Exercism (java_tusktenon),java,openAI_vs_claude,87.53698242417119,True,0.0,0.0,0.0,0.0
Java_log_levels_Exercism (java_tusktenon),java,openAI_vs_gemini,75.47607827974636,True,0.0,0.0,0.0,0.0
Java_log_levels_Exercism (java_tusktenon),java,claude_vs_gemini,73.39831008921257,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-oguzsh,javascript,openAI_vs_claude,100.0,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-oguzsh,javascript,openAI_vs_gemini,47.508684538063804,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-oguzsh,javascript,claude_vs_gemini,47.508684538063804,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-programmiri,javascript,openAI_vs_claude,100.0,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-programmiri,javascript,openAI_vs_gemini,84.85031394152372,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-programmiri,javascript,claude_vs_gemini,84.85031394152372,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-bearguns,javascript,openAI_vs_claude,70.40670535233778,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-bearguns,javascript,openAI_vs_gemini,46.87992052520353,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-bearguns,javascript,claude_vs_gemini,64.41739097635536,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-bearguns_bearguns,javascript,openAI_vs_claude,70.40670535233778,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-bearguns_bearguns,javascript,openAI_vs_gemini,46.87992052520353,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-bearguns_bearguns,javascript,claude_vs_gemini,64.41739097635536,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-programmiri_programmiri,javascript,openAI_vs_claude,100.0,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-programmiri_programmiri,javascript,openAI_vs_gemini,84.85031394152372,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-programmiri_programmiri,javascript,claude_vs_gemini,84.85031394152372,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_claude,91.98909038638634,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_gemini,92.64928172360155,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-ffflorian_ffflorian,javascript,claude_vs_gemini,89.01162299522869,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-oguzsh_oguzsh,javascript,openAI_vs_claude,100.0,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-oguzsh_oguzsh,javascript,openAI_vs_gemini,47.508684538063804,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-oguzsh_oguzsh,javascript,claude_vs_gemini,47.508684538063804,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_claude,100.0,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_gemini,96.78442028985509,True,0.0,0.0,0.0,0.0
javascript_hello-world_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,claude_vs_gemini,96.78442028985509,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-shybyte,typescript,openAI_vs_claude,64.89089062740572,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-shybyte,typescript,openAI_vs_gemini,59.672350244520736,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-shybyte,typescript,claude_vs_gemini,46.01309277210768,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-FilipeCerejo,typescript,openAI_vs_claude,71.07635960177171,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-FilipeCerejo,typescript,openAI_vs_gemini,46.823259156024385,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-FilipeCerejo,typescript,claude_vs_gemini,59.717797087874615,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-uzilan_uzilan,typescript,openAI_vs_claude,88.18533885084686,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-uzilan_uzilan,typescript,openAI_vs_gemini,58.51655843770971,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-uzilan_uzilan,typescript,claude_vs_gemini,58.75411727581203,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_claude,64.89089062740572,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_gemini,59.672350244520736,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-shybyte_shybyte,typescript,claude_vs_gemini,46.01309277210768,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-chriswilding_chriswilding,typescript,openAI_vs_claude,88.18533885084686,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-chriswilding_chriswilding,typescript,openAI_vs_gemini,58.51655843770971,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-chriswilding_chriswilding,typescript,claude_vs_gemini,58.75411727581203,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_claude,71.07635960177171,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_gemini,46.823259156024385,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,claude_vs_gemini,59.717797087874615,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-alemarr_alemarr,typescript,openAI_vs_claude,100.0,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-alemarr_alemarr,typescript,openAI_vs_gemini,50.387571909199465,True,0.0,0.0,0.0,0.0
typescript_hello-world_Exercism-typescript-alemarr_alemarr,typescript,claude_vs_gemini,50.387571909199465,True,0.0,0.0,0.0,0.0
typescript_hello-world_exercism-javascript-samajammin_samajammin,typescript,openAI_vs_claude,59.42766341450968,True,0.0,0.0,0.0,0.0
typescript_hello-world_exercism-javascript-samajammin_samajammin,typescript,openAI_vs_gemini,58.29534934177219,True,0.0,0.0,0.0,0.0
typescript_hello-world_exercism-javascript-samajammin_samajammin,typescript,claude_vs_gemini,40.4213645509556,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-blogscot,java,openAI_vs_claude,99.72460137901314,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-blogscot,java,openAI_vs_gemini,100.0,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-blogscot,java,claude_vs_gemini,99.72460137901314,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-uzilan_robiworks,java,openAI_vs_claude,99.63369471876342,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-uzilan_robiworks,java,openAI_vs_gemini,100.0,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-uzilan_robiworks,java,claude_vs_gemini,99.63369471876342,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-blogscot_blogscot,java,openAI_vs_claude,99.72460137901314,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-blogscot_blogscot,java,openAI_vs_gemini,100.0,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-blogscot_blogscot,java,claude_vs_gemini,99.72460137901314,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-ThomasZumsteg_ThomasZumsteg,java,openAI_vs_claude,60.57342356264036,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-ThomasZumsteg_ThomasZumsteg,java,openAI_vs_gemini,88.23486176231617,True,0.0,0.0,0.0,0.0
Java_hello-world_exercism-java-ThomasZumsteg_ThomasZumsteg,java,claude_vs_gemini,68.85035137290505,True,0.0,0.0,0.0,0.0
cpp_hello_world_Exercism (johnngugi),cpp,openAI_vs_claude,80.59693083688872,True,0.0,0.0,0.0,0.0
cpp_hello_world_Exercism (johnngugi),cpp,openAI_vs_gemini,93.61781027533549,True,0.0,0.0,0.0,0.0
cpp_hello_world_Exercism (johnngugi),cpp,claude_vs_gemini,78.68383181495712,True,0.0,0.0,0.0,0.0
cpp_hello_world_Exercism (blogscot),cpp,openAI_vs_claude,85.74613165159894,True,0.0,0.0,0.0,0.0
cpp_hello_world_Exercism (blogscot),cpp,openAI_vs_gemini,94.2394698338351,True,0.0,0.0,0.0,0.0
cpp_hello_world_Exercism (blogscot),cpp,claude_vs_gemini,89.36759606155232,True,0.0,0.0,0.0,0.0
cpp_hello_world_Exercism (thefullarcticfox),cpp,openAI_vs_claude,82.96496306003331,True,0.0,0.0,0.0,0.0
cpp_hello_world_Exercism (thefullarcticfox),cpp,openAI_vs_gemini,82.96496306003331,True,0.0,0.0,0.0,0.0
cpp_hello_world_Exercism (thefullarcticfox),cpp,claude_vs_gemini,100.0,True,0.0,0.0,0.0,0.0
go_hello_world_Exercism (go_rootulp),go,openAI_vs_claude,78.78392992601204,True,0.0,0.0,0.0,0.0
go_hello_world_Exercism (go_rootulp),go,openAI_vs_gemini,89.492788615417,True,0.0,0.0,0.0,0.0
go_hello_world_Exercism (go_rootulp),go,claude_vs_gemini,82.13752884605195,True,0.0,0.0,0.0,0.0
go_hello_world_Exercism (go_thinkverse),go,openAI_vs_claude,76.56996099294457,True,0.0,0.0,0.0,0.0
go_hello_world_Exercism (go_thinkverse),go,openAI_vs_gemini,87.9012779427377,True,0.0,0.0,0.0,0.0
go_hello_world_Exercism (go_thinkverse),go,claude_vs_gemini,80.47983988074363,True,0.0,0.0,0.0,0.0
go_hello_world_Exercism (go_drapala),go,openAI_vs_claude,80.73533396169879,True,0.0,0.0,0.0,0.0
go_hello_world_Exercism (go_drapala),go,openAI_vs_gemini,98.41574310883775,True,0.0,0.0,0.0,0.0
go_hello_world_Exercism (go_drapala),go,claude_vs_gemini,79.46562746079098,True,0.0,0.0,0.0,0.0
phone-number_28,python,openAI_vs_claude,66.80602189799222,True,0.0,0.0,0.0,0.0
phone-number_28,python,openAI_vs_gemini,66.35187008074598,True,0.0,0.0,0.0,0.0
phone-number_28,python,claude_vs_gemini,84.28164497420912,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-ThomasZumsteg,javascript,openAI_vs_claude,65.58525798301875,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-ThomasZumsteg,javascript,openAI_vs_gemini,43.963867254340016,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-ThomasZumsteg,javascript,claude_vs_gemini,49.061779097258906,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-bearguns,javascript,openAI_vs_claude,69.13164738889833,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-bearguns,javascript,openAI_vs_gemini,52.91444353660395,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-bearguns,javascript,claude_vs_gemini,47.49809146875323,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-bearguns_bearguns,javascript,openAI_vs_claude,69.13164738889833,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-bearguns_bearguns,javascript,openAI_vs_gemini,52.91444353660395,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-bearguns_bearguns,javascript,claude_vs_gemini,47.49809146875323,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_claude,65.58525798301875,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_gemini,43.963867254340016,True,0.0,0.0,0.0,0.0
javascript_phone-number_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,claude_vs_gemini,49.061779097258906,True,0.0,0.0,0.0,0.0
typescript_phone-number_Exercism-typescript-shybyte,typescript,openAI_vs_claude,40.06300459398058,True,0.0,0.0,0.0,0.0
typescript_phone-number_Exercism-typescript-shybyte,typescript,openAI_vs_gemini,41.983290372184456,True,0.0,0.0,0.0,0.0
typescript_phone-number_Exercism-typescript-shybyte,typescript,claude_vs_gemini,89.90635761170753,True,0.0,0.0,0.0,0.0
typescript_phone-number_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_claude,40.06300459398058,True,0.0,0.0,0.0,0.0
typescript_phone-number_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_gemini,41.983290372184456,True,0.0,0.0,0.0,0.0
typescript_phone-number_Exercism-typescript-shybyte_shybyte,typescript,claude_vs_gemini,89.90635761170753,True,0.0,0.0,0.0,0.0
Java_phone-number_exercism-java-ThomasZumsteg_ThomasZumsteg,java,openAI_vs_claude,70.58130064627872,True,0.0,0.0,0.0,0.0
Java_phone-number_exercism-java-ThomasZumsteg_ThomasZumsteg,java,openAI_vs_gemini,65.92200915263203,True,0.0,0.0,0.0,0.0
Java_phone-number_exercism-java-ThomasZumsteg_ThomasZumsteg,java,claude_vs_gemini,62.344494951675145,True,0.0,0.0,0.0,0.0
Java_phone_number_Exercism (java_rabestro),java,openAI_vs_claude,58.44433533510761,True,0.0,0.0,0.0,0.0
Java_phone_number_Exercism (java_rabestro),java,openAI_vs_gemini,73.66979429134285,True,0.0,0.0,0.0,0.0
Java_phone_number_Exercism (java_rabestro),java,claude_vs_gemini,60.895237647416366,True,0.0,0.0,0.0,0.0
cpp_phone_number_Exercism (johnngugi),cpp,openAI_vs_claude,67.90690900635629,True,0.0,0.0,0.0,0.0
cpp_phone_number_Exercism (johnngugi),cpp,openAI_vs_gemini,72.5094653452567,True,0.0,0.0,0.0,0.0
cpp_phone_number_Exercism (johnngugi),cpp,claude_vs_gemini,83.24415221569174,True,0.0,0.0,0.0,0.0
cpp_phone_number_Exercism (cmccandless),cpp,openAI_vs_claude,90.81764571441636,True,0.0,0.0,0.0,0.0
cpp_phone_number_Exercism (cmccandless),cpp,openAI_vs_gemini,87.11134996624844,True,0.0,0.0,0.0,0.0
cpp_phone_number_Exercism (cmccandless),cpp,claude_vs_gemini,95.08595397973563,True,0.0,0.0,0.0,0.0
cpp_phone_number_Exercism (thefullarcticfox),cpp,openAI_vs_claude,79.95011110795359,True,0.0,0.0,0.0,0.0
cpp_phone_number_Exercism (thefullarcticfox),cpp,openAI_vs_gemini,83.72544205767635,True,0.0,0.0,0.0,0.0
cpp_phone_number_Exercism (thefullarcticfox),cpp,claude_vs_gemini,94.41990411047126,True,0.0,0.0,0.0,0.0
go_phone_number_Exercism (go_rootulp),go,openAI_vs_claude,88.76414514541253,True,0.0,0.0,0.0,0.0
go_phone_number_Exercism (go_rootulp),go,openAI_vs_gemini,88.93711989475499,True,0.0,0.0,0.0,0.0
go_phone_number_Exercism (go_rootulp),go,claude_vs_gemini,90.32851317594651,True,0.0,0.0,0.0,0.0
go_phone_number_Exercism (go_ThomasZumsteg),go,openAI_vs_claude,66.86065301589827,True,0.0,0.0,0.0,0.0
go_phone_number_Exercism (go_ThomasZumsteg),go,openAI_vs_gemini,79.34028941695637,True,0.0,0.0,0.0,0.0
go_phone_number_Exercism (go_ThomasZumsteg),go,claude_vs_gemini,60.813770279636955,True,0.0,0.0,0.0,0.0
go_phone_number_Exercism (go_drapala),go,openAI_vs_claude,85.65686304044338,True,0.0,0.0,0.0,0.0
go_phone_number_Exercism (go_drapala),go,openAI_vs_gemini,95.81174350154824,True,0.0,0.0,0.0,0.0
go_phone_number_Exercism (go_drapala),go,claude_vs_gemini,85.58428612777203,True,0.0,0.0,0.0,0.0
go_wordy_Exercism (go_rootulp),go,openAI_vs_claude,66.23512527677377,True,0.0,0.0,0.0,0.0
go_wordy_Exercism (go_rootulp),go,openAI_vs_gemini,69.38477496906795,True,0.0,0.0,0.0,0.0
go_wordy_Exercism (go_rootulp),go,claude_vs_gemini,78.98605669619857,True,0.0,0.0,0.0,0.0
go_wordy_Exercism (go_ThomasZumsteg),go,openAI_vs_claude,69.8799096159121,True,0.0,0.0,0.0,0.0
go_wordy_Exercism (go_ThomasZumsteg),go,openAI_vs_gemini,58.41516003958373,True,0.0,0.0,0.0,0.0
go_wordy_Exercism (go_ThomasZumsteg),go,claude_vs_gemini,58.08295806509929,True,0.0,0.0,0.0,0.0
go_wordy_Exercism (go_drapala),go,openAI_vs_claude,77.71686969923869,True,0.0,0.0,0.0,0.0
go_wordy_Exercism (go_drapala),go,openAI_vs_gemini,68.34333478103817,True,0.0,0.0,0.0,0.0
go_wordy_Exercism (go_drapala),go,claude_vs_gemini,70.57569541342757,True,0.0,0.0,0.0,0.0
a0179largestnumber_98,python,openAI_vs_claude,44.775206695792725,True,0.0,0.0,0.0,0.0
a0179largestnumber_98,python,openAI_vs_gemini,45.060687321125215,True,0.0,0.0,0.0,0.0
